LAMMPS data file via write_data, version 2 Aug 2023, timestep = 500013, units = real

350 atoms
4 atom types
200 bonds
1 bond types
100 angles
1 angle types

-7.997368025467489 7.997368025467489 xlo xhi
-7.997368025467489 7.997368025467489 ylo yhi
-7.997368025467489 7.997368025467489 zlo zhi

Masses

1 15.9994
2 1.008
3 28.99
4 35.453

Atoms # full

323 0 3 1 -6.052113168947474 -5.0901905686139655 -4.928457495860664 0 0 0
326 0 4 -1 -1.3807845258424711 -5.339228415878594 -5.448518406034594 0 0 0
327 0 4 -1 -4.999032542234672 -5.9295821026605156 -7.334837861985641 0 0 0
97 33 1 -0.73 -7.761594481303447 -4.720455939795704 -1.2352329368709167 0 0 0
100 34 1 -0.73 -4.056144622853018 -3.197583864432592 -4.875465258084278 0 0 0
101 34 2 0.365 -3.613711582428551 -2.3197674128721495 -4.69537998297988 0 0 0
322 0 3 1 -2.95873221331403 -4.242198204169202 -7.471260757599151 0 0 1
178 60 1 -0.73 -7.526568150608624 -7.011858112639944 -4.371403805266906 1 1 0
99 33 2 0.365 -7.080540822881882 -5.444670701680974 -1.3372891224140178 0 0 0
102 34 2 0.365 -3.478733454841457 -3.93802844953757 -4.533305724014758 0 0 0
16 6 1 -0.73 -0.9029880191657025 -2.9792403219553343 -3.119357782501366 0 1 0
254 85 2 0.365 -4.274592186504677 -0.6254957044941047 -2.708132016375954 0 0 0
330 0 4 -1 -6.020008076736826 -7.1702606645115425 -1.6673524376011049 0 1 0
89 30 2 0.365 -2.724542061625711 -6.335122322890998 -1.4141104441271732 0 1 1
88 30 1 -0.73 -1.7706961511649064 -6.223530575407229 -1.690619549133011 0 1 1
90 30 2 0.365 -1.17775379215772 -6.334387819803275 -0.8938374228811785 0 1 1
48 16 2 0.365 -0.6084948803046304 -7.530606085373852 -5.9542910885135 0 0 0
253 85 1 -0.73 -5.01410983394914 -0.5432098444391213 -2.0409932199230543 0 0 0
185 62 2 0.365 -3.1632598792021076 -5.861926899115295 -3.716478614649966 0 1 0
186 62 2 0.365 -4.564121297150548 -6.262604417788028 -2.9814398149308134 0 1 0
184 62 1 -0.73 -4.146388134623919 -5.6857607972903885 -3.6824960090657113 0 1 0
255 85 2 0.365 -5.852793431411493 -0.2624692739173913 -2.5063163291980466 0 0 0
40 14 1 -0.73 -3.199521106162555 -2.009041209788017 -7.228672088976218 0 0 1
41 14 2 0.365 -3.583772373507286 -1.7548982620959217 -6.341826533769667 0 0 1
18 6 2 0.365 -1.303436773259695 -3.7701330947356295 -3.58072458604797 0 1 0
17 6 2 0.365 -1.2445355883825053 -2.932601575582651 -2.181327595207806 0 1 0
340 0 4 -1 -3.019768613490709 -0.17966694278606088 -4.445829937374157 0 0 0
300 100 2 0.365 -5.192724180424163 -2.583949073308374 -1.0202672930533536 0 1 0
179 60 2 0.365 -7.2831813657649995 -7.461638680381683 -3.5128034022512376 1 1 0
197 66 2 0.365 -0.5643668767522936 -0.8334434876660666 -6.119546199657446 0 0 0
11 4 2 0.365 -7.542342170567322 -1.0753323602094813 -3.7220510588002407 0 0 0
338 0 4 -1 -7.811029841725726 -3.305351513458864 -4.241121137514414 0 0 0
314 0 3 1 -0.3083998204816796 -0.7949567979065586 -3.995113723588487 0 0 0
164 55 2 0.365 -7.859706127879113 -2.7179699377988493 -6.70048241851053 1 0 0
141 47 2 0.365 -0.9752713859971758 -7.2618553619593476 -3.8621926774394897 0 0 0
8 3 2 0.365 -6.959669926740773 -7.085284031609177 -7.365934228511282 1 0 0
68 23 2 0.365 -4.349852142875034 -7.676764367729297 -6.308836532462834 0 0 1
10 4 1 -0.73 -7.423172097015457 -0.09732145084451993 -3.55464475517051 0 0 0
7 3 1 -0.73 -7.880680476593153 -7.378468635347647 -7.619942204726816 1 0 0
196 66 1 -0.73 -0.69966365225911 -1.8236145011583718 -6.118731204097177 0 0 0
93 31 2 0.365 0.09559960861487049 -5.591658468844514 -2.4725915816765456 0 0 0
198 66 2 0.365 -1.5188800015232733 -2.0483010249677687 -6.645162058057352 0 0 0
228 76 2 0.365 -1.4547173870141838 -0.039860016676832366 -1.1997387992857815 0 0 0
240 80 2 0.365 -3.4119381945389833 -4.864542454507801 -0.3552038330112737 0 0 -1
239 80 2 0.365 -4.574305168270003 -5.995370290673453 -0.17253371271503593 0 0 -1
298 100 1 -0.73 -5.148524549809386 -2.508379957156534 -0.024740494576859895 0 1 0
98 33 2 0.365 7.635498629464747 -4.709963805325552 -2.036137242485534 -1 0 0
163 55 1 -0.73 7.90928566156961 -2.436208591773365 -7.63235460144746 0 0 0
165 55 2 0.365 7.609752273215818 -1.482795128733577 -7.628743075494383 0 0 0
246 82 2 0.365 0.37947327508626394 -2.9033085242917345 -0.1496022251904794 0 0 0
180 60 2 0.365 7.52836398070164 -6.676376756560328 -4.316956158752872 0 1 0
92 31 2 0.365 1.5622625716687093 -6.209506532497128 -2.1114824283743783 0 0 0
78 26 2 0.365 6.167673617865356 -1.6824946932121367 -1.819248541495817 0 0 0
91 31 1 -0.73 1.081946688370616 -5.454921103749848 -2.557160041388502 0 0 0
77 26 2 0.365 7.250117087552534 -2.7814837470531693 -2.3519601220520308 0 0 0
76 26 1 -0.73 6.887974067712134 -2.318174605537716 -1.5439137678526746 0 0 0
37 13 1 -0.73 2.4476027105462936 -5.427532740749687 -5.5091467290405784 0 0 0
38 13 2 0.365 2.151348121805869 -6.380594010697852 -5.560533398384939 0 0 0
39 13 2 0.365 3.0666528980251986 -5.312519752726155 -4.733080788545117 0 0 0
55 19 1 -0.73 3.94772756794843 -5.050218681819636 -2.473077796428216 0 0 0
151 51 1 -0.73 6.026443841635617 -1.1130373855841045 -5.151732307755445 0 0 0
152 51 2 0.365 6.705265444440705 -1.8338747146537173 -5.016350984474726 0 0 0
250 84 1 -0.73 6.055394389101551 -5.6964085272895 -4.580257770504181 0 0 0
313 0 3 1 0.6975177867485538 -3.8082613600077755 -5.351682689586731 0 0 0
337 0 4 -1 2.290669255846174 -1.9770525434202355 -4.466261088370647 0 0 0
251 84 2 0.365 6.406253959265797 -4.776754921332997 -4.407439075543977 0 0 0
160 54 1 -0.73 4.465735832656728 -3.3604254645646963 -7.018968814038879 0 0 0
252 84 2 0.365 5.68833325183749 -6.077645538490303 -3.7325230389615722 0 0 0
307 0 3 1 3.6723429179074927 -5.486231179905462 -7.652837615277612 0 0 0
162 54 2 0.365 3.714416359666936 -3.0922907495495435 -6.4170096334800935 0 0 0
56 19 2 0.365 3.788737275893716 -5.833516201752911 -1.8731643095767279 0 0 0
292 98 1 -0.73 4.15478497257992 -2.8346948427720946 -0.7715794516907604 0 0 0
57 19 2 0.365 3.0731534173477133 -4.713683318225493 -2.82034612854288 0 0 0
153 51 2 0.365 6.259154417041376 -0.5853691193830954 -5.967907809669098 0 0 0
202 68 1 -0.73 6.0497582095641995 -7.0575441408394815 -1.9237287681044792 0 1 0
161 54 2 0.365 5.225104587730607 -2.720038576464847 -6.909445149648034 0 0 0
275 92 2 0.365 6.376447306790663 -4.451702348231992 -7.772429267259262 0 0 0
112 38 1 -0.73 1.4485030475419887 -3.9688285859608188 -7.872498736534355 0 0 0
318 0 3 1 4.024517011107974 -0.12834227592134884 -4.034547120356977 0 0 0
204 68 2 0.365 6.036645087260613 -6.346284357926873 -1.221812872357778 0 1 0
266 89 2 0.365 2.1427890152850395 -0.7327527413170802 -6.387539161948068 0 0 1
244 82 1 -0.73 1.1506718868629022 -2.2717839288948145 -0.22144487084308917 0 0 0
294 98 2 0.365 3.9928827457177576 -3.0788747708272037 -1.727035426020736 0 0 0
293 98 2 0.365 4.578838815684856 -3.6057993163842843 -0.29796378729117823 0 0 0
245 82 2 0.365 1.29129256533143 -2.0254007087284034 -1.1797001157542315 0 0 0
9 3 2 0.365 7.497294174789088 -6.592338162853475 -7.601515879020697 0 0 0
203 68 2 0.365 5.218768133847087 -7.6084773272491555 -1.855274816882619 0 1 0
265 89 1 -0.73 2.0904200359849483 -0.5538522156432046 -7.369370028709586 0 0 1
47 16 2 0.365 0.10553221819373526 -7.694874054742485 -7.41251515392961 0 0 0
274 92 1 -0.73 6.251718098803078 -5.439739311213749 -7.855838982055872 0 0 0
227 76 2 0.365 -0.1454932136060494 0.926598574432278 -1.3228174633784304 0 0 0
69 23 2 0.365 -4.183529886512964 7.923448318324747 -4.734057519245706 0 -1 1
282 94 2 0.365 -5.4062453189605995 0.4931993358560689 -5.254750042615608 1 0 0
140 47 2 0.365 -1.312205587910892 7.452434057311766 -2.908163336626444 0 -1 0
46 16 1 -0.73 -0.36927556456940547 7.817184368323096 -6.677456879087352 0 -1 0
67 23 1 -0.73 -4.028870173579122 7.617237257462289 -5.672697787418912 0 -1 1
281 94 2 0.365 -6.68085210896349 0.6994208843656189 -6.252790826546379 1 0 0
23 8 2 0.365 -3.0849847152771828 5.471300806795417 -2.0976697508352924 0 -1 0
260 87 2 0.365 -7.542475484101985 6.73657202277905 -5.381906232552941 1 -1 0
259 87 1 -0.73 -6.890294492259508 5.999721856376553 -5.556400639939359 1 -1 0
261 87 2 0.365 -7.294358795953553 5.340175661646615 -6.189233603601233 1 -1 0
170 57 2 0.365 -1.7964197293136204 3.642913392157718 -1.9738526168107056 0 0 0
169 57 1 -0.73 -2.160909416173471 2.8183098593560736 -2.4050299913857636 0 0 0
172 58 1 -0.73 -5.078220107708356 3.143423448598549 -4.106714714882434 0 0 0
173 58 2 0.365 -5.339080048800135 2.2280869944001154 -4.411412728615716 0 0 0
309 0 3 1 -4.593914282496994 5.298775072466178 -5.014360582691571 0 0 0
312 0 3 1 -2.0901603758668816 2.194844802482523 -4.567832957569289 0 0 0
280 94 1 -0.73 -5.7142516903894425 0.9090357283888242 -6.1097011595614985 1 0 0
335 0 4 -1 -1.9431526450171548 4.734808169016642 -5.60901367491965 0 0 0
329 0 4 -1 -5.655271045132729 2.7712596823681697 -0.7495240784807686 0 0 0
174 58 2 0.365 -5.2819902031457 3.241121333828655 -3.1332343979573354 0 0 0
171 57 2 0.365 -2.786968666632788 2.3614306757774166 -1.7741120395889407 0 0 0
22 8 1 -0.73 -2.686444832957301 6.3497610367333 -1.8365146739712426 0 -1 0
24 8 2 0.365 -3.417541118802993 7.007107022138962 -1.6572810799815247 0 -1 0
193 65 1 -0.73 -5.489972860652497 5.927180543631188 -2.5892680058896964 1 -1 0
194 65 2 0.365 -5.623608615001154 5.338014810351401 -1.793177161988785 1 -1 0
195 65 2 0.365 -5.897102661393066 6.822683457320625 -2.413027694626831 1 -1 0
302 0 3 1 -0.6969770277987708 3.041915394094966 -7.637176491123045 0 0 0
305 0 3 1 -2.4585693930824295 6.542533131785746 -7.444926015336738 0 0 0
103 35 1 -0.73 -6.956317838701416 3.451483691093655 -6.883687103843934 1 0 1
105 35 2 0.365 -6.159994268084378 2.952286450407362 -7.223413529709196 1 0 1
139 47 1 -0.73 -0.7871733148278564 7.765045341738887 -3.698953245105625 0 -1 0
289 97 1 -0.73 -2.3591491913663836 1.2034093265296466 -7.412641483990981 0 0 0
104 35 2 0.365 -7.468595768329482 2.871033645808218 -6.2517147671897275 1 0 1
256 86 1 -0.73 -4.71262678563815 5.1996686669378835 -7.743731428697553 0 0 1
226 76 1 -0.73 -0.6020163995884582 0.11967389731461253 -1.6959098954802805 0 0 0
108 36 2 0.365 -6.314964587601326 4.55162478356986 0.22880388294565002 0 0 0
290 97 2 0.365 -2.9062015622025754 0.6544450075637229 -6.781680800219444 0 0 0
30 10 2 0.365 -0.6681564521850634 5.992231682913955 -0.827006270397483 0 0 0
258 86 2 0.365 -5.529604896562842 4.7251984512217025 -7.417890506640257 0 0 1
12 4 2 0.365 7.750967270405106 0.3929423122301152 -3.846178447550887 -1 0 0
270 90 2 0.365 7.1466924182172455 3.1770003432956333 -2.527286314349751 -1 0 0
50 17 2 0.365 7.718557713384513 0.10080746874252888 -0.5736875584528143 -1 0 0
28 10 1 -0.73 0.17781988928805248 6.0711665386368665 -0.30086358475015906 0 0 0
296 99 2 0.365 6.359424013721986 -7.937990380271993 -5.104831632098495 0 1 0
132 44 2 0.365 0.7240040301034227 4.069701373429027 -2.2004280806161107 0 0 0
297 99 2 0.365 5.812031952315579 7.156653255117456 -3.8584537963712817 0 0 0
269 90 2 0.365 6.050486989179207 2.121655981758618 -3.1170472416314228 -1 0 0
267 89 2 0.365 1.5474195412833112 0.26972226080918205 -7.529391265579717 0 0 1
268 90 1 -0.73 6.691503050624743 2.8505290491357087 -3.3549028431332166 -1 0 0
131 44 2 0.365 1.8739777003967237 4.008178755567284 -3.3567350436871015 0 0 0
331 0 4 -1 5.346322990745392 0.4577605053727023 -1.671656016445973 0 0 0
130 44 1 -0.73 1.0527342468879777 4.4862396358637735 -3.0472877570249493 0 0 0
344 0 4 -1 2.819526104990061 7.63501911181274 -1.7914657819117075 0 -1 0
295 99 1 -0.73 6.077218975606822 7.140755866326577 -4.8218663933426456 0 0 0
109 37 1 -0.73 6.401509738107789 4.484421477102776 -5.664919566948345 0 -1 0
110 37 2 0.365 6.407940506845577 3.9946751593731005 -4.793804841392865 0 -1 0
321 0 3 1 0.45113699145819197 6.037058683208592 -4.944423973511757 0 0 0
111 37 2 0.365 6.355042378887919 5.467929406362355 -5.493780693227935 0 -1 0
35 12 2 0.365 3.09522069926245 7.341664822000432 -5.774184112043433 0 0 0
34 12 1 -0.73 2.341135153040323 7.291639126226594 -5.1202815806991975 0 0 0
36 12 2 0.365 2.6839266214205644 7.483063237089661 -4.201262289841694 0 0 0
138 46 2 0.365 2.117214135166739 1.6721728917538048 -3.774809844867085 -1 0 0
334 0 4 -1 7.115679773905089 0.7690472274683948 -7.569866080042755 -1 0 0
232 78 1 -0.73 1.0830997943538048 5.041342982069745 -7.559237436778698 0 0 0
342 0 4 -1 0.2830620555179113 1.4512613682114992 -5.333436206964442 0 0 0
79 27 1 -0.73 2.9793252702078483 4.288906123519544 -5.688580098100086 0 0 0
80 27 2 0.365 3.621105973550618 4.475061468768386 -4.945482314853143 0 0 0
81 27 2 0.365 2.972627110704087 3.309121795456342 -5.8853221641096205 0 0 0
187 63 1 -0.73 3.8892848641769895 4.34067163894729 -2.8437837098286787 0 0 0
188 63 2 0.365 4.23190306523 5.071546895364532 -2.254577824893981 0 0 0
189 63 2 0.365 4.274869477720539 3.467002013849024 -2.5492406703558457 0 0 0
311 0 3 1 2.207046672890222 5.2179207160976375 -1.1197242274004857 0 0 0
137 46 2 0.365 2.02137118122158 1.527859912683283 -2.1520842372062443 -1 0 0
136 46 1 -0.73 2.4906024162103257 1.2059122009946535 -2.9736075701928764 -1 0 0
44 15 2 0.365 5.258706764377736 1.476322285895911 -6.328705903877922 0 0 0
43 15 1 -0.73 4.564750181243211 1.7691301787912348 -5.671880435799936 0 0 0
133 45 1 -0.73 7.4786157163187745 6.248448909117176 -2.2938055258400514 0 0 0
134 45 2 0.365 7.087747065294689 6.494237375736157 -1.4074976800021082 0 0 0
135 45 2 0.365 6.789417617117534 5.776534627237272 -2.842469493806802 0 0 0
45 15 2 0.365 4.788784476355758 2.6832695183369104 -5.335886563201354 0 0 0
150 50 2 0.365 5.500899114490997 6.523483801703719 -7.8065684408088645 0 -1 0
234 78 2 0.365 1.0552979133119251 5.842892214328758 7.839271002916293 0 0 -1
284 95 2 0.365 3.7637306307987437 4.397403273741485 7.669277603484366 0 0 0
233 78 2 0.365 2.030574104985442 4.844646066636228 -7.309545784160155 0 0 0
148 50 1 -0.73 6.4681457376326215 6.306370915625132 -7.933162565206074 0 -1 0
149 50 2 0.365 7.026094334107112 7.068641718727312 -7.607019697238998 0 -1 0
350 0 4 -1 1.7701610033008865 2.7567499738596783 -0.2697527032207727 0 0 0
128 43 2 0.365 5.357850226008907 2.409685490711306 -0.4696477866634803 0 0 0
127 43 1 -0.73 5.464581825377984 3.3142219770917674 -0.058355122664547565 0 0 0
13 5 1 -0.73 -1.2820302293194823 -3.611341734729719 -0.10682462568474538 0 0 0
15 5 2 0.365 -1.8528740339433867 -2.85084853663506 0.2006178749660279 0 0 0
14 5 2 0.365 -1.1884481077625457 -4.277570569022869 0.6321707571403881 0 0 0
42 14 2 0.365 -3.645061993521929 -1.478693590807846 -7.949060835500715 0 0 1
87 29 2 0.365 -5.5533790320599685 -1.6794065451458797 6.7815716712429115 0 0 -1
49 17 1 -0.73 -7.845365179529153 -0.2900295496758778 0.23895329107443786 0 0 0
122 41 2 0.365 -3.470386270713104 -6.761706455196813 7.439003794828045 0 0 0
86 29 2 0.365 -6.348145994815555 -0.6311914351466807 7.747402077546933 0 0 -1
85 29 1 -0.73 -5.472025409679855 -0.8368758788773523 7.312845841180161 0 0 -1
299 100 2 0.365 -4.283003218770501 -2.0840591813896348 0.23901443319638638 0 1 0
66 22 2 0.365 -7.105539352798845 -5.738816802003505 5.1439735685526315 0 0 0
123 41 2 0.365 -1.890817139058253 -6.885705526692861 7.048031936427103 0 0 0
287 96 2 0.365 -1.824385482151622 -4.868761516488426 4.44387043286684 0 0 0
288 96 2 0.365 -1.4845596189866592 -4.33684930130014 2.9389279706507185 0 0 0
286 96 1 -0.73 -2.1242211851739885 -4.870983735220636 3.4905450317850395 0 0 0
61 21 1 -0.73 -2.8401265648329934 -1.5363257127593082 3.508534925051894 0 0 0
64 22 1 -0.73 -6.176715514062064 -5.792135752070202 4.779042463028871 0 0 0
65 22 2 0.365 -5.582326507650006 -6.2410882848695435 5.445280286136095 0 0 0
145 49 1 -0.73 -4.615606909649872 -3.0403464382450105 5.481914374255114 0 0 0
146 49 2 0.365 -3.6335716214200176 -3.0369755902430784 5.296643597714992 0 0 0
147 49 2 0.365 -4.959510748505935 -3.97768239829068 5.438759775971075 0 0 0
308 0 3 1 -7.567805697107162 -2.7021359258743924 0.1556142364650679 0 0 0
332 0 4 -1 -1.3027540582455668 -4.220787205439898 6.357186102545011 0 0 0
310 0 3 1 -2.34436173683431 -6.6724692570688475 2.190963752040057 0 0 0
238 80 1 -0.73 -3.7904574535518165 -5.553311099912985 0.26208829368080444 0 0 -1
62 21 2 0.365 -2.7949080884103115 -1.4308339863350676 2.515781980673731 0 0 0
63 21 2 0.365 -1.972031314603023 -1.2516687484068445 3.913640956149326 0 0 0
121 41 1 -0.73 -2.7353991885706703 -7.396723935677291 7.203852990176346 0 0 0
241 81 1 -0.73 -2.7552809087985866 -7.495471951961725 4.449264105386483 0 0 0
242 81 2 0.365 -2.8882612455594163 -7.301403973196674 5.420543965822532 0 0 0
214 72 1 -0.73 -6.648669947024084 -3.1925628770343026 2.2847823363317232 0 0 -1
209 70 2 0.365 -1.2768518288148867 -1.6432628005017547 6.490105070327722 0 0 0
215 72 2 0.365 -7.075949905893811 -2.775027562965743 3.085922588470577 0 0 -1
216 72 2 0.365 -5.815688242147398 -3.6699049587601653 2.562304136512065 0 0 -1
339 0 4 -1 -2.7506335856292843 -0.37637753615510583 0.5933240810312661 0 0 0
301 0 3 1 -7.259901136936686 -7.883127025665871 0.7800819672983561 0 0 0
156 52 2 0.365 -0.6599329320771776 -7.487977928454341 5.346474752233544 0 1 -1
182 61 2 0.365 -0.7710748019636258 -0.5847951439824124 1.559930039704021 0 0 0
208 70 1 -0.73 -1.2004829765507603 -0.684601622706853 6.7618929007013975 0 0 0
75 25 2 0.365 -6.345476969961049 -0.09776759545172897 3.330596124488082 0 0 0
19 7 1 -0.73 -6.31024483012917 -7.892399891181775 2.9263995501567646 0 1 0
210 70 2 0.365 -0.23733999003705986 -0.41842638089391393 6.777209637527138 0 0 0
74 25 2 0.365 -4.7904402085046005 -0.3318134858644868 2.894329000954455 0 0 0
20 7 2 0.365 -6.36584920986114 -7.0304518646429095 3.4290776895011383 0 1 0
73 25 1 -0.73 -5.698984091753442 -0.07219956884000922 2.5689365715003856 0 0 0
113 38 2 0.365 2.072979400018717 -3.2259375638911045 7.883750779340385 0 0 -1
333 0 4 -1 3.042909411050804 -7.942092983252717 7.870055479668103 0 0 0
119 40 2 0.365 7.623348149340478 -5.3360224436667 2.7331002289402253 -1 0 0
181 61 1 -0.73 0.09796778740807177 -0.6927981854659224 2.041420437844682 0 0 0
183 61 2 0.365 0.7684402214505432 -1.1101486543102128 1.4290359790656275 0 0 0
114 38 2 0.365 0.5597349608338416 -3.807016088498661 7.694871716273788 0 0 -1
336 0 4 -1 0.07752985548090763 -6.834029962776586 1.1797152750428843 0 1 0
118 40 1 -0.73 7.724539154604535 -5.8034193881121805 1.8555867484288733 -1 0 0
120 40 2 0.365 7.181628198449559 -5.33116085026765 1.1620826134029496 -1 0 0
276 92 2 0.365 6.460860299837602 -5.724134404607572 7.203958657845224 0 0 -1
125 42 2 0.365 0.5464073604243698 -3.117393055133353 1.5785298953526823 0 0 0
124 42 1 -0.73 0.5175541497139733 -3.8636666929155226 2.242601010896559 0 0 0
212 71 2 0.365 0.7103592889373473 -5.320334048710382 5.351693768479606 0 1 -1
177 59 2 0.365 0.6914454908462151 -0.8297059063247731 4.634964590166501 0 0 0
